# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	locus_tag	feature_interval_length	product_length	old_locus_tag
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4515399	4516079	+	WP_003251213.1	WP_003251213.1		leucyl/phenylalanyl-tRNA--protein transferase		PP_RS20830	681	226	PP_4005
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4516136	4516843	+	WP_003251215.1	WP_003251215.1		arginyltransferase		PP_RS20835	708	235	PP_4006
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4516945	4517163	+	WP_002553999.1	WP_002553999.1		translation initiation factor IF-1	infA	PP_RS20840	219	72	PP_4007
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4517249	4519519	-	WP_010954812.1	WP_010954812.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	PP_RS20845	2271	756	PP_4008
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4519550	4519912	-	WP_003251220.1	WP_003251220.1		ATP-dependent Clp protease adapter ClpS	clpS	PP_RS20850	363	120	PP_4009
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4520143	4520409	+	WP_010954813.1	WP_010954813.1		cold shock domain-containing protein CspD	cspD	PP_RS20855	267	88	PP_4010
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4520481	4521737	-	WP_010954814.1	WP_010954814.1		NADP-dependent isocitrate dehydrogenase	icd	PP_RS20860	1257	418	PP_4011
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4522152	4524377	+	WP_010954815.1	WP_010954815.1		NADP-dependent isocitrate dehydrogenase		PP_RS20865	2226	741	PP_4012
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4524570	4525010	+	WP_010954816.1	WP_010954816.1		NUDIX hydrolase		PP_RS20870	441	146	PP_4013
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4525070	4526194	+	WP_010954817.1	WP_010954817.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA	PP_RS20875	1125	374	PP_4014
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4526191	4526817	+	WP_010954818.1	WP_010954818.1		high frequency lysogenization protein HflD	hflD	PP_RS20880	627	208	PP_4015
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4526955	4528325	+	WP_010954819.1	WP_010954819.1		adenylosuccinate lyase	purB	PP_RS20885	1371	456	PP_4016
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4528407	4529573	+	WP_014590368.1	WP_014590368.1		cupin domain-containing protein		PP_RS20890	1167	388	PP_4017
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4529566	4529994	+	WP_003251237.1	WP_003251237.1		GNAT family N-acetyltransferase		PP_RS20895	429	142	PP_4018
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4530162	4532123	+	WP_010954821.1	WP_010954821.1		DNA topoisomerase III		PP_RS20900	1962	653	PP_4019
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4532269	4533558	+	WP_010954822.1	WP_010954822.1		FAD-binding oxidoreductase		PP_RS20905	1290	429	PP_4020
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4533732	4534562	+	WP_010954823.1	WP_010954823.1		alpha/beta hydrolase		PP_RS20910	831	276	PP_4021
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4534742	4535473	+	WP_079732589.1	WP_079732589.1		RHS repeat-associated core domain-containing protein		PP_RS20915	732	243	PP_4022
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4535579	4536202	+				TSUP family transporter		PP_RS20920	624		seudo
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4536291	4536647	+	WP_010951896.1	WP_010951896.1		IS66 family insertion sequence element accessory protein TnpB	tnpB	PP_RS20925	357	118	PP_4024
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4536666	4538198	+	WP_010951895.1	WP_010951895.1		IS66-like element ISPpu15 family transposase		PP_RS20930	1533	510	PP_4025
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4538231	4538407	+	WP_154070661.1	WP_154070661.1		hypothetical protein		PP_RS20935	177	58	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4538518	4539291	+	WP_010954825.1	WP_010954825.1		RHS repeat-associated core domain-containing protein		PP_RS20940	774	257	PP_4027
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4539454	4540284	-	WP_010954827.1	WP_010954827.1		NAD(+) diphosphatase	nudC	PP_RS20945	831	276	PP_4029
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4540321	4541133	-	WP_020193699.1	WP_020193699.1		crotonase/enoyl-CoA hydratase family protein		PP_RS20950	813	270	PP_4030
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4541284	4542786	+	WP_010954829.1	WP_010954829.1		sodium/proton antiporter NhaB	nhaB	PP_RS20955	1503	500	PP_4031
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4542933	4543478	+	WP_010954830.1	WP_010954830.1		lipocalin family protein		PP_RS20960	546	181	PP_4032
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4543566	4544525	+	WP_010954831.1	WP_010954831.1		MBL fold metallo-hydrolase		PP_RS20965	960	319	PP_4033
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4544522	4545805	-	WP_010954832.1	WP_010954832.1		Zn-dependent hydrolase		PP_RS20970	1284	427	PP_4034
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4545855	4547345	-	WP_010954833.1	WP_010954833.1		NCS1 family nucleobase:cation symporter-1		PP_RS20975	1491	496	PP_4035
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4547689	4549128	+	WP_049588266.1	WP_049588266.1		dihydropyrimidinase	hydA	PP_RS20980	1440	479	PP_4036
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4549264	4550631	+	WP_010954834.1	WP_010954834.1		NAD(P)-dependent oxidoreductase		PP_RS20985	1368	455	PP_4037
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4550632	4551906	+	WP_010954835.1	WP_010954835.1		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	preA	PP_RS20990	1275	424	PP_4038
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4552087	4552706	-				TetR family transcriptional regulator C-terminal domain-containing protein		PP_RS20995	620		PP_4039
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4552706	4553062	-	WP_003251273.1	WP_003251273.1		VOC family protein		PP_RS21000	357	118	PP_4040
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4553129	4554925	-	WP_049588264.1	WP_049588264.1		glycoside hydrolase family 15 protein		PP_RS21005	1797	598	PP_4041
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4554991	4556496	-	WP_010954837.1	WP_010954837.1		glucose-6-phosphate dehydrogenase		PP_RS21010	1506	501	PP_4042
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4556493	4557476	-	WP_010954838.1	WP_010954838.1		decarboxylating 6-phosphogluconate dehydrogenase	gnd	PP_RS21015	984	327	PP_4043
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4557679	4557846	+	WP_164721823.1	WP_164721823.1		hypothetical protein		PP_RS28350	168	55	PP_4044
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4557889	4558146	-	WP_049588262.1	WP_049588262.1		PAAR domain-containing protein		PP_RS21020	258	85	PP_4045
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4558201	4559163	-	WP_010954841.1	WP_010954841.1		DUF1911 domain-containing protein		PP_RS21025	963	320	PP_4046
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4559179	4560135	-	WP_010954842.1	WP_010954842.1		DUF1911 domain-containing protein		PP_RS21030	957	318	PP_4047
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4560145	4561548	-	WP_051122585.1	WP_051122585.1		hypothetical protein		PP_RS21035	1404	467	PP_4048
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4561545	4563860	-	WP_010954844.1	WP_010954844.1		type VI secretion system tip protein VgrG	tssI	PP_RS21040	2316	771	PP_4049
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4564758	4566317	+	WP_010954845.1	WP_010954845.1		glycogen synthase GlgA	glgA	PP_RS21045	1560	519	PP_4050
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4566332	4568074	+	WP_010954846.1	WP_010954846.1		malto-oligosyltrehalose trehalohydrolase	treZ	PP_RS21050	1743	580	PP_4051
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4568071	4570140	+	WP_010954847.1	WP_010954847.1		4-alpha-glucanotransferase	malQ	PP_RS21055	2070	689	PP_4052
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4570137	4572911	+	WP_010954848.1	WP_010954848.1		malto-oligosyltrehalose synthase		PP_RS21060	2775	924	PP_4053
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4572926	4573192	+	WP_049588259.1	WP_049588259.1		DUF2934 domain-containing protein		PP_RS21065	267	88	PP_4054
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4573329	4575482	+	WP_010954850.1	WP_010954850.1		glycogen debranching protein GlgX	glgX	PP_RS21070	2154	717	PP_4055
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4575604	4576398	+	WP_003251297.1	WP_003251297.1		endonuclease/exonuclease/phosphatase family protein		PP_RS21075	795	264	PP_4056
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4576715	4577791	+	WP_049588257.1	WP_049588257.1		autotransporter outer membrane beta-barrel domain-containing protein		PP_RS21080	1077	358	PP_4057
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4577900	4580110	-	WP_010954852.1	WP_010954852.1		"1,4-alpha-glucan branching protein GlgB"	glgB	PP_RS21085	2211	736	PP_4058
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4580107	4583427	-	WP_010954853.1	WP_010954853.1		maltose alpha-D-glucosyltransferase	treS	PP_RS21090	3321	1106	PP_4059
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4583598	4585616	-	WP_049588255.1	WP_049588255.1		"alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase"		PP_RS21095	2019	672	PP_4060
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4585756	4585917	+	WP_003251307.1	WP_003251307.1		hypothetical protein		PP_RS28355	162	53	PP_4061
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4586132	4587814	-	WP_010954856.1	WP_010954856.1		AMP-binding protein		PP_RS21100	1683	560	PP_4063
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4588136	4589299	+	WP_003251317.1	WP_003251317.1		isovaleryl-CoA dehydrogenase		PP_RS21105	1164	387	PP_4064
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4589319	4590926	+	WP_010954858.1	WP_010954858.1		propionyl-CoA carboxylase		PP_RS21110	1608	535	PP_4065
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4590930	4591745	+	WP_003251320.1	WP_003251320.1		gamma-carboxygeranoyl-CoA hydratase		PP_RS21115	816	271	PP_4066
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4591742	4593694	+	WP_010954859.1	WP_010954859.1		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha		PP_RS21120	1953	650	PP_4067
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4593993	4594697	-	WP_010954860.1	WP_010954860.1		helix-turn-helix domain-containing protein		PP_RS21125	705	234	PP_4068
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4594785	4595084	+	WP_010954861.1	WP_010954861.1		hypothetical protein		PP_RS21130	300	99	PP_4069
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4595533	4596048	+	WP_010954862.1	WP_010954862.1		DUF4880 domain-containing protein		PP_RS21135	516	171	PP_4070
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4596182	4599808	-	WP_010954863.1	WP_010954863.1		type VI secretion system membrane subunit TssM	tssM	PP_RS21140	3627	1208	PP_4071
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4599805	4601271	-	WP_010954864.1	WP_010954864.1		type VI secretion system protein TssA	tssA	PP_RS21145	1467	488	PP_4072
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4601259	4601891	-	WP_010954865.1	WP_010954865.1		type VI secretion system-associated protein TagO	tagO	PP_RS21150	633	210	PP_4073
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4602166	4602669	+	WP_010954866.1	WP_010954866.1		type VI secretion system contractile sheath small subunit	tssB	PP_RS21155	504	167	PP_4074
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4602687	4604174	+				type VI secretion system contractile sheath large subunit	tssC	PP_RS21160	1488		PP_4075
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4604171	4604581	+	WP_010954867.1	WP_010954867.1		type VI secretion system baseplate subunit TssE	tssE	PP_RS21165	411	136	PP_4076
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4604585	4606351	+	WP_010954868.1	WP_010954868.1		type VI secretion system baseplate subunit TssF	tssF	PP_RS21170	1767	588	PP_4077
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4606315	4607331	+	WP_010954869.1	WP_010954869.1		type VI secretion system baseplate subunit TssG	tssG	PP_RS21175	1017	338	PP_4078
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4607328	4608125	+	WP_010954870.1	WP_010954870.1		type VI secretion system lipoprotein TssJ	tssJ	PP_RS21180	798	265	PP_4079
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4608175	4609512	+	WP_003251351.1	WP_003251351.1		type VI secretion system baseplate subunit TssK	tssK	PP_RS21185	1338	445	PP_4080
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4609514	4610389	+	WP_051122586.1	WP_051122586.1		type IVB secretion system protein IcmH/DotU	icmH	PP_RS21190	876	291	PP_4081
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4610523	4611038	+	WP_010954872.1	WP_010954872.1		Hcp family type VI secretion system effector		PP_RS21195	516	171	PP_4082
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4611113	4613097	+				type VI secretion system tip protein VgrG	tssI	PP_RS21200	1985		PP_4083
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4613145	4613576	+	WP_010954873.1	WP_010954873.1		DUF1795 domain-containing protein		PP_RS21205	432	143	PP_4084
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4613630	4618222	+	WP_010954874.1	WP_010954874.1		RHS domain-containing protein		PP_RS21210	4593	1530	PP_4085
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4618246	4618731	+	WP_061405684.1	WP_061405684.1		SMI1/KNR4 family protein		PP_RS21215	486	161	PP_5652
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4619179	4619610	+	WP_164721822.1	WP_164721822.1		hypothetical protein		PP_RS28360	432	143	
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4619633	4619913	+				transposase		PP_RS21225	281		seudo
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4620991	4621407	+	WP_061405685.1	WP_061405685.1		putative phosphotriesterase		PP_RS21230	417	138	PP_5654
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4621739	4624077	+				RHS repeat protein		PP_RS21235	2339		PP_4089
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4624417	4624878	+	WP_126404339.1	WP_126404339.1		hypothetical protein		PP_RS21240	462	153	
CDS	without_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4624981	4625925	+				RHS repeat protein		PP_RS21245	945		PP_4090
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4625971	4627503	-	WP_010954877.1	WP_010954877.1		IS66-like element ISPpu15 family transposase		PP_RS21250	1533	510	PP_4091
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4627522	4627878	-	WP_079732590.1	WP_079732590.1		IS66 family insertion sequence element accessory protein TnpB	tnpB	PP_RS21255	357	118	PP_4092
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4627958	4628680	+	WP_079732543.1	WP_079732543.1		RHS repeat-associated core domain-containing protein		PP_RS21260	723	240	PP_4093
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4628671	4629237	+	WP_049588243.1	WP_049588243.1		hypothetical protein		PP_RS21265	567	188	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4629379	4629558	+	WP_079732591.1	WP_079732591.1		RHS repeat protein		PP_RS21270	180	59	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4629582	4629728	+	WP_061405686.1	WP_061405686.1		protein of unknown function		PP_RS21275	147	48	PP_5655
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4629741	4630226	+	WP_010954879.1	WP_010954879.1		SMI1/KNR4 family protein		PP_RS21280	486	161	PP_4094
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4631082	4631357	+	WP_010954880.1	WP_010954880.1		hypothetical protein		PP_RS21285	276	91	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4631718	4632395	+	WP_049588241.1	WP_049588241.1		DsbA family protein		PP_RS21290	678	225	PP_4096
tRNA		GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4632554	4632629	-				tRNA-Gly		PP_RS21295	76		PP_t59
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4632693	4633253	-	WP_010954882.1	WP_010954882.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA	PP_RS21300	561	186	PP_4097
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4633287	4635110	-	WP_010954883.1	WP_010954883.1		excinuclease ABC subunit UvrC	uvrC	PP_RS21305	1824	607	PP_4098
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4635117	4635755	-	WP_003251380.1	WP_003251380.1		UvrY/SirA/GacA family response regulator transcription factor	uvrY	PP_RS21310	639	212	PP_4099
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4635819	4636208	-	WP_010954884.1	WP_010954884.1		helix-turn-helix domain-containing protein		PP_RS21315	390	129	PP_4100
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4636316	4636759	-	WP_010954885.1	WP_010954885.1		GNAT family N-acetyltransferase		PP_RS21320	444	147	PP_4101
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4636770	4637156	-	WP_010954886.1	WP_010954886.1		DUF488 family protein		PP_RS21325	387	128	PP_4102
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4637285	4638901	+	WP_010954887.1	WP_010954887.1		inorganic phosphate transporter		PP_RS21330	1617	538	PP_4103
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	4639082	4639777	-	WP_010954888.1	WP_010954888.1		glutathione S-transferase N-terminal domain-containing protein		PP_RS21335	696	231	PP_4104
